10.272	0	302	273.5	1.6318
10.304	0	255	270.8	-0.9869
10.336	0	280	268.1	0.7073
10.368	0	244	265.5	-1.3679
10.4	0	270	262.8	0.4358
10.432	0	248	260.2	-0.7715
10.464	0	255	257.6	-0.163
10.496	0	265	255.1	0.6087
10.528	0	278	252.5	1.5226
10.56	0	247	250	-0.1912
10.592	0	262	247.5	0.89
10.624	0	248	245.1	0.1843
10.656	0	237	242.7	-0.3661
10.688	0	255	240.3	0.9196
10.72	0	215	237.9	-1.5533
10.752	0	238	235.5	0.1595
10.784	0	213	233.2	-1.3778
10.816	0	214	230.9	-1.1499
10.848	0	225	228.6	-0.2403
10.88	0	224	226.4	-0.1574
10.912	0	207	224.1	-1.1852
10.944	0	199	221.9	-1.6171
10.976	0	183	219.7	-2.7013
11.008	0	206	217.6	-0.8027
11.04	0	232	215.4	1.0828
11.072	0	215	213.3	0.1142
11.104	0	204	211.2	-0.5032
11.136	0	215	209.1	0.3973
11.168	0	220	207.1	0.8662
11.2	0	183	205.1	-1.6221
11.232	0	202	203.1	-0.0736
11.264	0	189	201.1	-0.8727
11.296	0	206	199.1	0.479
11.328	0	198	197.1	0.0607
11.36	0	186	195.2	-0.6719
11.392	0	214	193.3	1.4083
11.424	0	181	191.4	-0.7697
11.456	0	168	189.5	-1.6523
11.488	0	180	187.7	-0.5701
11.52	0	189	185.9	0.2273
11.552	0	189	184	0.3585
11.584	0	171	182.2	-0.8553
11.616	0	194	180.5	0.9662
11.648	0	150	178.7	-2.329
11.68	0	169	177	-0.6098
11.712	0	187	175.3	0.8546
11.744	0	165	173.5	-0.6613
11.776	0	173	171.9	0.0863
11.808	0	178	170.2	0.5823
11.84	0	172	168.5	0.2627
11.872	0	156	166.9	-0.867
11.904	0	177	165.3	0.8762
11.936	0	154	163.7	-0.7745
11.968	0	148	162.1	-1.1502
12	0	148	160.5	-1.0219
12.032	0	169	159	0.7677
12.064	0	165	157.4	0.5865
12.096	0	152	155.9	-0.314
12.128	0	144	154.4	-0.8598
12.16	0	152	152.9	-0.0722
12.192	0	142	151.4	-0.7848
12.224	0	173	150	1.742
12.256	0	135	148.5	-1.1539
12.288	0	137	147.1	-0.8543
12.32	0	164	145.7	1.424
12.352	0	128	144.2	-1.4251
12.384	0	154	142.9	0.892
12.416	0	130	141.5	-0.9994
12.448	0	141	140.1	0.0737
12.48	0	138	138.8	-0.0651
12.512	0	139	137.4	0.1318
12.544	0	145	136.1	0.733
12.576	0	112	134.8	-2.1359
12.608	0	121	133.5	-1.1279
12.64	0	135	132.2	0.2369
12.672	0	134	131	0.2609
12.704	0	112	129.7	-1.6578
12.736	0	142	128.5	1.1286
12.768	0	152	127.2	1.9964
12.8	0	107	126	-1.8205
12.832	0	140	124.8	1.2757
12.864	0	103	123.6	-2.0107
12.896	0	113	122.4	-0.8785
