4.736	0	1845	1858	-0.3027
4.768	0	1853	1834.4	0.433
4.8	0	1920	1811.1	2.4848
4.832	0	1842	1788.3	1.2519
4.864	0	1803	1765.8	0.8761
4.896	0	1865	1743.7	2.8087
4.928	0	1761	1722	0.93
4.96	0	1716	1700.6	0.3719
4.992	0	1751	1679.6	1.7072
5.024	0	1694	1658.9	0.8535
5.056	0	1737	1638.5	2.3631
5.088	0	1598	1618.5	-0.5121
5.12	0	1715	1598.8	2.8071
5.152	0	1581	1579.3	0.0418
5.184	0	1564	1560.2	0.0954
5.216	0	1571	1541.4	0.7466
5.248	0	1572	1522.9	1.2388
5.28	0	1604	1504.6	2.481
5.312	0	1543	1486.7	1.4341
5.344	0	1480	1469	0.2867
5.376	0	1504	1451.5	1.3528
5.408	0	1457	1434.4	0.5931
5.44	0	1406	1417.4	-0.305
5.472	0	1456	1400.8	1.4476
5.504	0	1370	1384.3	-0.3873
5.536	0	1397	1368.1	0.7721
5.568	0	1432	1352.2	2.1093
5.6	0	1379	1336.5	1.1458
5.632	0	1295	1320.9	-0.7209
5.664	0	1350	1305.7	1.2069
5.696	0	1253	1290.6	-1.0617
5.728	0	1276	1275.7	0.0078
5.76	0	1252	1261.1	-0.2562
5.792	0	1258	1246.6	0.3211
5.824	0	1223	1232.4	-0.2676
5.856	0	1225	1218.3	0.1915
5.888	0	1151	1204.4	-1.5749
5.92	0	1201	1190.8	0.2958
5.952	0	1164	1177.3	-0.3885
5.984	0	1185	1163.9	0.6118
6.016	0	1168	1150.8	0.5032
6.048	0	1108	1137.8	-0.8964
6.08	0	1166	1125	1.1994
6.112	0	1117	1112.4	0.137
6.144	0	1046	1100	-1.6685
6.176	0	1081	1087.7	-0.2027
6.208	0	1118	1075.5	1.2703
6.24	0	1072	1063.5	0.2583
6.272	0	1064	1051.7	0.3766
6.304	0	1055	1040	0.4606
6.336	0	1066	1028.5	1.1482
6.368	0	1006	1017.1	-0.3509
6.4	0	1045	1005.9	1.2098
6.432	0	959	994.8	-1.1547
6.464	0	961	983.8	-0.7359
6.496	0	1008	973	1.1019
6.528	0	906	962.3	-1.8693
6.56	0	900	951.8	-1.7239
6.592	0	932	941.3	-0.3059
6.624	0	918	931.1	-0.4303
6.656	0	891	920.9	-1
6.688	0	876	910.8	-1.1757
6.72	0	910	900.9	0.3009
6.752	0	875	891.1	-0.5439
6.784	0	869	881.4	-0.4209
6.816	0	863	871.9	-0.301
6.848	0	846	862.4	-0.5631
6.88	0	819	853.1	-1.1886
6.912	0	851	843.8	0.2456
6.944	0	796	834.7	-1.3702
6.976	0	857	825.7	1.0681
7.008	0	842	816.8	0.8678
7.04	0	770	808	-1.3672
7.072	0	760	799.3	-1.4234
7.104	0	734	790.7	-2.0898
7.136	0	762	782.2	-0.7308
7.168	0	731	773.8	-1.581
7.2	0	722	765.5	-1.6169
7.232	0	726	757.3	-1.1602
7.264	0	759	749.2	0.3554
7.296	0	730	741.2	-0.4133
7.328	0	769	733.3	1.2871
7.36	0	721	725.4	-0.1648
7.392	0	689	717.7	-1.0914
7.424	0	697	710	-0.4931
7.456	0	691	702.5	-0.4358
7.488	0	669	695	-1.0035
7.52	0	594	687.6	-3.8341
7.552	0	645	680.3	-1.3875
7.584	0	667	673.1	-0.2345
7.616	0	655	665.9	-0.426
7.648	0	638	658.9	-0.8243
7.68	0	652	651.9	0.0051
7.712	0	633	645	-0.4747
7.744	0	608	638.1	-1.22
7.776	0	610	631.4	-0.8642
7.808	0	622	624.7	-0.1082
7.84	0	614	618.1	-0.1652
7.872	0	607	611.6	-0.1852
7.904	0	569	605.1	-1.5112
7.936	0	550	598.7	-2.0739
7.968	0	579	592.4	-0.5565
8	0	556	586.2	-1.2771
8.032	0	592	580	0.4926
8.064	0	585	573.9	0.4587
8.096	0	555	567.8	-0.5443
8.128	0	561	561.9	-0.0368
8.16	0	539	556	-0.7294
8.192	0	562	550.1	0.5001
8.224	0	532	544.3	-0.5342
8.256	0	526	538.6	-0.5496
8.288	0	527	533	-0.2598
8.32	0	537	527.4	0.4142
8.352	0	523	521.9	0.05
8.384	0	503	516.4	-0.5956
8.416	0	509	511	-0.0873
8.448	0	549	505.6	1.848
8.48	0	492	500.3	-0.3748
8.512	0	546	495.1	2.1746
8.544	0	485	489.9	-0.2227
8.576	0	455	484.8	-1.3936
8.608	0	464	479.7	-0.7285
8.64	0	441	474.7	-1.6017
8.672	0	428	469.8	-2.0136
8.704	0	470	464.8	0.2371
8.736	0	434	460	-1.2451
8.768	0	456	455.2	0.0375
8.8	0	426	450.5	-1.1819
8.832	0	417	445.8	-1.4048
8.864	0	398	441.1	-2.1554
8.896	0	418	436.5	-0.9033
8.928	0	425	432	-0.337
8.96	0	407	427.5	-1.012
8.992	0	436	423	0.6204
9.024	0	422	418.6	0.1644
9.056	0	383	414.3	-1.5932
9.088	0	391	410	-0.956
9.12	0	395	405.7	-0.5364
9.152	0	368	401.5	-1.7401
9.184	0	372	397.3	-1.3082
9.216	0	390	393.2	-0.1602
9.248	0	387	389.1	-0.1059
9.28	0	386	385	0.0482
9.312	0	349	381.1	-1.7109
9.344	0	381	377.1	0.1993
9.376	0	344	373.2	-1.5691
9.408	0	397	369.3	1.3859
9.44	0	320	365.5	-2.535
9.472	0	362	361.7	0.0158
9.504	0	352	358	-0.3163
9.536	0	339	354.2	-0.8254
9.568	0	315	350.6	-1.9981
9.6	0	351	346.9	0.2159
9.632	0	341	343.4	-0.127
9.664	0	314	339.8	-1.4513
9.696	0	335	336.3	-0.0699
9.728	0	317	332.8	-0.8848
9.76	0	311	329.4	-1.0379
9.792	0	311	326	-0.8454
9.824	0	277	322.6	-2.7293
9.856	0	279	319.3	-2.4014
9.888	0	295	316	-1.216
9.92	0	291	312.7	-1.2673
9.952	0	296	309.5	-0.7799
9.984	0	304	306.3	-0.1297
10.016	0	291	303.1	-0.7073
10.048	0	291	300	-0.5246
10.08	0	282	296.9	-0.8833
10.112	0	280	293.8	-0.8231
10.144	0	293	290.8	0.1285
10.176	0	279	287.8	-0.5247
10.208	0	269	284.8	-0.9615
10.24	0	287	281.9	0.3004
10.272	0	302	279	1.3197
10.304	0	255	276.1	-1.3172
10.336	0	280	273.3	0.4006
10.368	0	244	270.5	-1.687
10.4	0	270	267.7	0.1409
10.432	0	248	264.9	-1.0702
10.464	0	255	262.2	-0.4489
10.496	0	265	259.5	0.3366
10.528	0	278	256.8	1.2651
10.56	0	247	254.2	-0.4557
10.592	0	262	251.6	0.6414
10.624	0	248	249	-0.0628
10.656	0	237	246.4	-0.6103
10.688	0	255	243.9	0.6922
10.72	0	215	241.4	-1.7921
10.752	0	238	238.9	-0.0595
10.784	0	213	236.5	-1.6006
10.816	0	214	234	-1.3637
10.848	0	225	231.6	-0.4408
10.88	0	224	229.3	-0.3503
10.912	0	207	226.9	-1.3776
10.944	0	199	224.6	-1.805
10.976	0	183	222.3	-2.8886
11.008	0	206	220	-0.9714
11.04	0	232	217.8	0.9311
11.072	0	215	215.5	-0.0357
11.104	0	204	213.3	-0.6493
11.136	0	215	211.1	0.2623
11.168	0	220	209	0.7399
11.2	0	183	206.8	-1.7526
11.232	0	202	204.7	-0.1906
11.264	0	189	202.6	-0.9862
11.296	0	206	200.6	0.3774
11.328	0	198	198.5	-0.0359
11.36	0	186	196.5	-0.7643
11.392	0	214	194.5	1.3287
11.424	0	181	192.5	-0.8491
11.456	0	168	190.5	-1.7274
11.488	0	180	188.6	-0.6357
11.52	0	189	186.7	0.1699
11.552	0	189	184.7	0.3077
11.584	0	171	182.9	-0.902
11.616	0	194	181	0.9286
11.648	0	150	179.2	-2.3647
11.68	0	169	177.3	-0.6369
11.712	0	187	175.5	0.8348
11.744	0	165	173.7	-0.6759
11.776	0	173	172	0.0781
11.808	0	178	170.2	0.5802
11.84	0	172	168.5	0.2666
11.872	0	156	166.8	-0.8568
11.904	0	177	165.1	0.8914
11.936	0	154	163.4	-0.7522
11.968	0	148	161.7	-1.1215
12	0	148	160.1	-0.9873
12.032	0	169	158.5	0.8056
12.064	0	165	156.9	0.6302
12.096	0	152	155.3	-0.263
12.128	0	144	153.7	-0.8018
12.16	0	152	152.1	-0.0104
12.192	0	142	150.6	-0.7155
12.224	0	173	149.1	1.8097
12.256	0	135	147.5	-1.0721
12.288	0	137	146.1	-0.7679
12.32	0	164	144.6	1.5078
12.352	0	128	143.1	-1.3252
12.384	0	154	141.7	0.9879
12.416	0	130	140.2	-0.8902
12.448	0	141	138.8	0.1832
12.48	0	138	137.4	0.0502
12.512	0	139	136	0.2512
12.544	0	145	134.6	0.8543
12.576	0	112	133.3	-1.9933
12.608	0	121	131.9	-0.9861
12.64	0	135	130.6	0.3755
12.672	0	134	129.3	0.4042
12.704	0	112	128	-1.4969
12.736	0	142	126.7	1.2757
12.768	0	152	125.4	2.1422
12.8	0	107	124.2	-1.6428
12.832	0	140	122.9	1.435
12.864	0	103	121.7	-1.8213
12.896	0	113	120.4	-0.6936
12.928	0	132	119.2	1.1034
12.96	0	110	118	-0.7586
12.992	0	108	116.8	-0.843
13.024	0	113	115.7	-0.2487
13.056	0	98	114.5	-1.6505
13.088	0	102	113.4	-1.1135
13.12	0	133	112.2	1.7886
13.152	0	120	111.1	0.8065
13.184	0	111	110	0.0962
13.216	0	110	108.9	0.1063
13.248	0	120	107.8	1.106
13.28	0	105	106.7	-0.1648
13.312	0	119	105.6	1.2149
13.344	0	94	104.6	-1.0798
13.376	0	117	103.5	1.2344
13.408	0	97	102.5	-0.5526
13.44	0	111	101.5	0.8962
13.472	0	122	100.5	1.9342
13.504	0	97	99.5	-0.2469
13.536	0	99	98.5	0.0533
13.568	0	104	97.5	0.633
13.6	0	98	96.5	0.149
13.632	0	92	95.5	-0.366
13.664	0	94	94.6	-0.0609
13.696	0	102	93.7	0.8183
13.728	0	111	92.7	1.7194
13.76	0	93	91.8	0.1231
13.792	0	101	90.9	0.9964
13.824	0	90	90	0.0016
13.856	0	84	89.1	-0.549
13.888	0	88	88.2	-0.0218
13.92	0	99	87.3	1.161
13.952	0	86	86.5	-0.0496
13.984	0	91	85.6	0.5591
14.016	0	102	84.8	1.6905
14.048	0	102	83.9	1.7728
14.08	0	84	83.1	0.098
14.112	0	82	82.3	-0.0294
14.144	0	82	81.5	0.0594
14.176	0	107	80.7	2.5238
14.208	0	81	79.9	0.1257
14.24	0	93	79.1	1.4295
14.272	0	84	78.3	0.616
14.304	0	83	77.5	0.5948
14.336	0	79	76.8	0.2498
14.368	0	88	76	1.2653
14.4	0	66	75.2	-1.1216
14.432	0	82	74.5	0.8174
14.464	0	71	73.8	-0.325
14.496	0	68	73.1	-0.6038
14.528	0	73	72.3	0.0768
14.56	0	96	71.6	2.4623
14.592	0	64	70.9	-0.8523
14.624	0	76	70.2	0.6534
14.656	0	71	69.5	0.1707
14.688	0	69	68.9	0.0165
14.72	0	59	68.2	-1.1764
14.752	0	81	67.5	1.4795
14.784	0	76	66.9	1.0346
14.816	0	73	66.2	0.784
14.848	0	67	65.6	0.1728
14.88	0	64	64.9	-0.114
14.912	0	71	64.3	0.7849
14.944	0	65	63.7	0.1627
14.976	0	61	63	-0.2582
15.008	0	59	62.4	-0.44
15.04	0	71	61.8	1.0732
15.072	0	57	61.2	-0.5508
15.104	0	69	60.6	0.9925
15.136	0	68	60	0.9502
15.168	0	63	59.5	0.4381
15.2	0	72	58.9	1.5237
15.232	0	56	58.3	-0.3051
15.264	0	72	57.8	1.6554
15.296	0	55	57.2	-0.2918
15.328	0	69	56.7	1.4655
15.36	0	48	56.1	-1.1464
15.392	0	71	55.6	1.8064
15.424	0	62	55	0.8711
15.456	0	61	54.5	0.8186
15.488	0	62	54	1.0026
15.52	0	61	53.5	0.9498
15.552	0	51	52.9	-0.2677
15.584	0	51	52.4	-0.198
15.616	0	60	51.9	1.0237
15.648	0	42	51.4	-1.4236
15.68	0	49	51	-0.2733
15.712	0	61	50.5	1.3273
15.744	0	51	50	0.1396
15.776	0	58	49.5	1.0963
15.808	0	55	49	0.7899
15.84	0	56	48.6	0.9756
15.872	0	51	48.1	0.3972
15.904	0	63	47.7	1.9037
15.936	0	55	47.2	1.0331
15.968	0	54	46.8	0.9685
16	0	53	46.3	0.902
16.032	0	48	45.9	0.3009
16.064	0	50	45.4	0.6325
16.096	0	46	45	0.1428
16.128	0	51	44.6	0.881
16.16	0	41	44.2	-0.4829
16.192	0	54	43.8	1.3697
16.224	0	61	43.3	2.2251
16.256	0	47	42.9	0.5811
16.288	0	54	42.5	1.5328
16.32	0	58	42.1	2.0486
16.352	0	43	41.7	0.1882
16.384	0	51	41.3	1.326
16.416	0	46	41	0.7273
16.448	0	46	40.6	0.7825
16.48	0	32	40.2	-1.4064
16.512	0	40	39.8	0.0267
16.544	0	45	39.5	0.8086
16.576	0	45	39.1	0.862
16.608	0	34	38.7	-0.7879
16.64	0	49	38.4	1.4888
16.672	0	35	38	-0.4954
16.704	0	38	37.7	0.0534
16.736	0	39	37.3	0.2632
16.768	0	43	37	0.8988
16.8	0	44	36.6	1.0867
16.832	0	39	36.3	0.4227
16.864	0	37	36	0.1665
16.896	0	38	35.6	0.3747
16.928	0	35	35.3	-0.0499
16.96	0	32	35	-0.5112
16.992	0	38	34.7	0.5279
17.024	0	40	34.3	0.8726
17.056	0	37	34	0.4753
17.088	0	39	33.7	0.8243
17.12	0	35	33.4	0.2605
17.152	0	49	33.1	2.2249
17.184	0	28	32.8	-0.8785
17.216	0	36	32.5	0.5654
17.248	0	29	32.2	-0.5785
17.28	0	29	31.9	-0.5262
17.312	0	34	31.6	0.393
17.344	0	39	31.4	1.1936
17.376	0	45	31.1	2.031
17.408	0	29	30.8	-0.3226
17.44	0	43	30.5	1.8604
17.472	0	28	30.2	-0.4103
17.504	0	35	30	0.8257
17.536	0	35	29.7	0.8697
17.568	0	33	29.4	0.6009
17.6	0	38	29.2	1.394
17.632	0	38	28.9	1.435
17.664	0	35	28.7	1.041
17.696	0	33	28.4	0.7753
17.728	0	29	28.2	0.1504
17.76	0	40	27.9	1.8648
17.792	0	31	27.7	0.58
17.824	0	21	27.4	-1.3396
17.856	0	28	27.2	0.149
17.888	0	31	26.9	0.7058
17.92	0	22	26.7	-0.9613
17.952	0	40	26.5	2.0867
17.984	0	27	26.2	0.1401
18.016	0	35	26	1.4768
18.048	0	37	25.8	1.7949
18.08	0	25	25.6	-0.1091
18.112	0	27	25.3	0.3073
18.144	0	31	25.1	1.0224
18.176	0	33	24.9	1.3676
18.208	0	25	24.7	0.0587
18.24	0	20	24.5	-0.9558
18.272	0	25	24.3	0.14
18.304	0	20	24.1	-0.8666
18.336	0	23	23.9	-0.1717
18.368	0	29	23.7	0.9599
18.4	0	31	23.5	1.3136
18.432	0	35	23.3	1.9309
18.464	0	24	23.1	0.185
18.496	0	32	22.9	1.5672
18.528	0	28	22.7	0.9735
18.56	0	28	22.5	1.0084
18.592	0	25	22.3	0.5219
18.624	0	29	22.1	1.2391
18.656	0	14	21.9	-1.9789
18.688	0	30	21.7	1.4615
18.72	0	31	21.6	1.6448
18.752	0	23	21.4	0.3258
18.784	0	28	21.2	1.2427
18.816	0	27	21	1.1109
18.848	0	21	20.8	0.0326
18.88	0	24	20.7	0.6528
18.912	0	31	20.5	1.8275
18.944	0	17	20.3	-0.7645
18.976	0	32	20.2	2.0295
19.008	0	25	20	0.9622
19.04	0	23	19.8	0.6325
19.072	0	20	19.7	0.0692
19.104	0	25	19.5	1.0555
19.136	0	28	19.4	1.578
19.168	0	23	19.2	0.7599
19.2	0	19	19	-0.01
19.232	0	31	18.9	2.1075
19.264	0	20	18.7	0.2686
19.296	0	31	18.6	2.1601
19.328	0	27	18.4	1.5893
19.36	0	23	18.3	0.9411
19.392	0	26	18.1	1.4836
19.424	0	14	18	-1.0012
19.456	0	28	17.9	1.851
19.488	0	22	17.7	0.8734
19.52	0	18	17.6	0.0935
19.552	0	27	17.4	1.7746
19.584	0	12	17.3	-1.4182
19.616	0	24	17.2	1.3392
19.648	0	12	17	-1.3463
19.68	0	11	16.9	-1.6376
19.712	0	20	16.8	0.6878
19.744	0	23	16.6	1.2711
19.776	0	27	16.5	1.9469
19.808	0	20	16.4	0.7699
19.84	0	13	16.3	-0.8426
19.872	0	21	16.1	1.0135
19.904	0	18	16	0.4436
19.936	0	15	15.9	-0.2169
19.968	0	15	15.8	-0.1877
20	0	25	15.7	1.7986
20.032	0	17	15.5	0.3358
20.064	0	17	15.4	0.3625
20.096	0	22	15.3	1.3668
20.128	0	18	15.2	0.6284
20.16	0	23	15.1	1.5847
20.192	0	17	15	0.4669
20.224	0	12	14.9	-0.7626
20.256	0	14	14.7	-0.186
20.288	0	13	14.6	-0.4223
20.32	0	16	14.5	0.3469
20.352	0	17	14.4	0.5914
20.384	0	19	14.3	1.0219
20.416	0	14	14.2	-0.0532
20.448	0	17	14.1	0.6631
20.48	0	23	14	1.7984
20.512	0	20	13.9	1.2992
20.544	0	12	13.8	-0.4829
20.576	0	10	13.7	-1.0706
20.608	0	13	13.6	-0.1577
20.64	0	16	13.5	0.5859
20.672	0	20	13.4	1.4033
